1. REPORTING YEAR	2. TITLE OF CERTIFYING OFFICIAL	3. NAME OF CERTIFYING OFFICIAL	4. TRIFD	5. NAME	6. STREET	7. CITY	8. COUNTY	9. STATE	10. ZIP CODE	11. BIA CODE	12. TRIBE NAME	13. PARENT COMPANY NAME	14. PARENT COMPANY DB NR	15. STANDARDIZED PARENT COMPANY NAME	16. FOREIGN PARENT COMPANY NAME	17. FOREIGN PARENT COMPANY DB NR	18. STANDARDIZED FOREIGN PARENT COMPANY NAME	19. EPA REGISTRY ID	20. SUBMITTED FACILITY NAME	21. SUBMITTED STREET	22. SUBMITTED CITY	23. SUBMITTED COUNTY	24. SUBMITTED STATE	25. SUBMITTED ZIP CODE	26. SUBMITTED BIA CODE	27. SUBMITTED TRIBE NAME	28. SUBMITTED PARENT COMPANY NAME	29. SUBMITTED PARENT COMPANY DB NR	30. SUBMITTED STANDARDIZED PARENT COMPANY NAME	31. SUBMITTED PRIMARY NAICS CODE	32. SUBMITTED INDUSTRY CODE	33. SUBMITTED INDUSTRY NAME	34. MAILING NAME	35. MAILING STREET	36. MAILING CITY	37. MAILING STATE	38. MAILING PROVINCE	39. MAILING ZIP CODE	40. ENTIRE FACILITY IND	41. PARTIAL FACILITY IND	42. FEDERAL FACILITY IND	43. ASSIGNED AGENCY	44. GOCO FACILITY IND	45. ASSIGNED FED. FACILITY FLAG	46. ASSIGNED PARTIAL FACILITY FLAG	47. PUBLIC CONTACT NAME	48. PUBLIC CONTACT PHONE	49. PUBLIC CONTACT PHONE EXT	50. PUBLIC CONTACT EMAIL	51. PRIMARY SIC CODE	52. SIC CODE 2	53. SIC CODE 3	54. SIC CODE 4	55. SIC CODE 5	56. SIC CODE 6	57. INDUSTRY CODE	58. INDUSTRY NAME	59. PRIMARY NAICS CODE	60. NAICS CODE 2	61. NAICS CODE 3	62. NAICS CODE 4	63. NAICS CODE 5	64. NAICS CODE 6	65. LATITUDE	66. LONGITUDE	67. DB NR A	68. DB NR B	69. RCRA NR A	70. RCRA NR B	71. RCRA NR C	72. RCRA NR D	73. RCRA NR E	74. RCRA NR F	75. RCRA NR G	76. RCRA NR H	77. RCRA NR I	78. RCRA NR J	79. NPDES NR A	80. NPDES NR B	81. NPDES NR C	82. NPDES NR D	83. NPDES NR E	84. NPDES NR F	85. NPDES NR G	86. NPDES NR H	87. NPDES NR I	88. NPDES NR J	89. LAST YEAR THE FACILITY REPORTED	90. FIRST YEAR THE FACILITY REPORTED	91. NUMBER OF FORMS SUBMITTED	92. TOTAL NUMBER OF FORMS SUBMITTED	20251105	
2023	PLANT DIRECTOR	STEVEN LANDREE	91719MXXXX8500M	3M CO - CORONA	18750 MINNESOTA RD	CORONA	RIVERSIDE	CA	92881			3M CO	006173082	3M CO				110000477467	3M CO - CORONA	18750 MINNESOTA RD	CORONA	RIVERSIDE	CA	92881			3M CO	006173082	3M CO	327999	327	Nonmetallic Mineral Product	3M CO - CORONA	18750 MINNESOTA RD	CORONA	CA		92881	YES	NO	NO		NO	NO	NO	STEVEN LANDREE	9515204617		SLANDREE@MMM.COM	3295						327	Nonmetallic Mineral Product	327999						33.84688	-117.51174	008276214																						2024	1987	4	140	20251105
2023	SITE DIRECTOR	JASON ORR	41031MCMPNNEWLA	3M CO - CYNTHIANA	1308 NEW LAIR RD	CYNTHIANA	HARRISON	KY	41031			3M CO	080736698	3M CO				110000379634	3M CO - CYNTHIANA	1308 NEW LAIR RD	CYNTHIANA	HARRISON	KY	41031					3M CO	322230	322	Paper	3M CO - CYNTHIANA	1308 NEW LAIR RD	CYNTHIANA	KY		41031	YES	NO	NO		NO	NO	NO	JASON ORR	8595694233		JEORR@MMM.COM	2672						322	Paper	322230	322220	326112				38.374346	-84.29449	050660836		KYD103537700										KYR003335										2024	1987	5	239	20251105
2023	GUIN PLANT DIRECTOR	TREVOR BRAGWELL	35563MXXXXHIGHW	3M CO - GUIN	6675 US HWY 43	GUIN	MARION	AL	35563			3M CO	006173082	3M CO				110000589159	3M CO - GUIN	6675 US HWY 43	GUIN	MARION	AL	35563			3M CO	006173082	3M CO	326113	326	Plastics and Rubber	3M CO - GUIN	6675 US HWY 43	GUIN	AL		35563	YES	NO	NO		NO	NO	NO	TREVOR BRAGWELL	2054683315		TPBRAGWELL@MMM.COM	3081	3069	3229				326	Plastics and Rubber	326113						33.96672	-87.899855	004019691		ALD004019691																				2024	1987	6	370	20251105
2023	PLANT MANAGER	MATTHEW PETERSON	47348MXXXX0304S	3M CO - HARTFORD CITY	0304S   075E	HARTFORD CITY	BLACKFORD	IN	47348			3M CO	006173082	3M CO				110000402733	3M CO - HARTFORD CITY	0304S   075E	HARTFORD CITY	BLACKFORD	IN	47348			3M CO	006173082	3M CO	322220	322	Paper	3M CO - HARTFORD CITY	0304S   075E	HARTFORD CITY	IN		47348	YES	NO	NO		NO	NO	NO	MATTHEW PETERSON	7653312439		MDPETERSON1@MMM.COM	2672						322	Paper	322220	326113					40.450051	-85.355891	006054423		IND990850299																				2024	1987	4	286	20251105
2023	PLANT DIRECTOR	TRISHIA HAUCK	50138MNNST3406E	3M CO - KNOXVILLE	3406 E PLEASANT	KNOXVILLE	MARION	IA	50138			3M CO	006173082	3M CO				110000412697	3M CO - KNOXVILLE	3406 E PLEASANT	KNOXVILLE	MARION	IA	50138			3M CO	006173082	3M CO	322220	322	Paper	3M CO - KNOXVILLE	3406 E PLEASANT	KNOXVILLE	IA		50138	YES	NO	NO		NO	NO	NO	TRISHIA HAUCK	6418285500		THAUCK@MMM.COM	2672	2891					322	Paper	322220						41.318143	-93.065738	075846824		IAD075846824																				2024	1987	3	256	20251105
2023	PLANT MANAGER	CRAIG SCHULTZ	72216MXXXXPOBOX	3M CO - LITTLE ROCK	HWY 365 & WALTERS DR	LITTLE ROCK	PULASKI	AR	72206			3M CO	006173082	3M CO				110040995199	3M CO - LITTLE ROCK	HWY 365 & WALTERS DR	LITTLE ROCK	PULASKI	AR	72206			3M CO	006173082	3M CO	327999	327	Nonmetallic Mineral Product	3M CO - LITTLE ROCK	POBOX165860	LITTLE ROCK	AR		72216	YES	NO	NO		NO	NO	NO	CRAIG SCHULTZ	5014908705		CRSCHULTZ@MMM.COM	3295						327	Nonmetallic Mineral Product	327999						34.708919	-92.239492			ARD006356083										ARG250015										2024	1987	6	193	20251105
2023	PLANT MANAGER	MARK GRYSKIEWICZ	44256RTNCR1030L	3M CO - MEDINA	1030 LAKE RD	MEDINA	MEDINA	OH	44256			3M CO	006173082	3M CO				110000388900	3M CO - MEDINA	1030 LAKE RD	MEDINA	MEDINA	OH	44256			3M CO	006173082	3M CO	322220	322	Paper	3M CO - MEDINA	1030 LAKE RD	MEDINA	OH		44256	YES	NO	NO		NO	NO	NO	MARK GRYSKIEWICZ	3307648840		MGRYSKIEWICZ@MMM.COM	2672						322	Paper	322220						41.11369	-81.89472	131822624		OHD047736525																				2024	1989	2	47	20251105
2023	PLANT MANAGER	JANICE NEITZEL	54751MCXXX1425P	3M CO - MENOMONIE	1425 STOKKE PKWY	MENOMONIE	DUNN	WI	54751			3M CO	006173082	3M CO				110000594278	3M CO - MENOMONIE	1425 STOKKE PKWY	MENOMONIE	DUNN	WI	54751			3M CO	006173082	3M CO	326113	326	Plastics and Rubber	3M CO - MENOMONIE	1425 STOKKE PKWY	MENOMONIE	WI		54751	YES	NO	NO		NO	NO	NO	PAT GAREAU	7155782370		US332421@MMM.COM	3081	2672	3299	3812			326	Plastics and Rubber	326113						44.27797	-88.41914	078673084		WID078673084																				2024	1988	8	179	20251105
2023	PLANT MANAGER	BRETT COCHRANE	91016MXXXX1601S	3M CO - MONROVIA TAPE	1601 S SHAMROCK AVE	MONROVIA	LOS ANGELES	CA	91016			3M CO	006173082	3M CO				110000476583	3M CO - MONROVIA TAPE	1601 S SHAMROCK AVE	MONROVIA	LOS ANGELES	CA	91016			3M CO	006173082	3M CO	313320	313	Textiles	3M CO - MONROVIA TAPE	1601 S SHAMROCK AVE	MONROVIA	CA		91016	YES	NO	NO		NO	NO	NO	BRETT COCHRANE	7606625401		BRCOCHRANE@MMM.COM	2295	3069	3497				313	Textiles	313320						34.13352	-117.99129			CAD990667099																				2024	1987	2	97	20251105
2023	PLANT DIRECTOR	GARY DEWEESE	64772MNVDPHIGHW	3M CO - NEVADA	2120 E AUSTIN BLVD	NEVADA	VERNON	MO	64772			3M CO	006173082	3M CO				110000443805	3M CO - NEVADA	2120 E AUSTIN BLVD	NEVADA	VERNON	MO	64772			3M CO	006173082	3M CO	326113	326	Plastics and Rubber							YES	NO	NO		NO	NO	NO	LYNN DEWEESE	2485649263		LDEWEESE@MMM.COM	3081	2672	3861				326	Plastics and Rubber	326113						37.834476	-94.330625	057894321		MOD057894321										MO0111082										2024	1987	9	444	20251105
2023	PLANT DIRECTOR	DENIS MILING	56073MCMPN1700N	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	BROWN	MN	56073			3M CO	006173082	3M CO				110000426913	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	BROWN	MN	56073			3M CO	006173082	3M CO	335931	335	Electrical Equipment	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	MN		56073	YES	NO	NO		NO	NO	NO	DENIS MILING	5073590191		DMILING@MMM.COM	3643	3089	3357				335	Electrical Equipment	335931	326199	335929				44.3301	-94.4749	006172845		MND079723979																				2024	1987	6	278	20251105
2023	PLANT MANAGER	PATRICK FIGARO	65802MXXXX3211E	3M CO - SPRINGFIELD	3211 E CHESTNUT EXPY	SPRINGFIELD	GREENE	MO	65802			3M CO	006173082	3M CO				110000444886	3M CO - SPRINGFIELD	3211 E CHESTNUT EXPY	SPRINGFIELD	GREENE	MO	65802			3M CO	006173082	3M CO	325520	325	Chemicals	3M CO - SPRINGFIELD	3211 E CHESTNUT EXPY	SPRINGFIELD	MO		65802	YES	NO	NO		NO	NO	NO	MICHAEL L STEES	4172107538		MLSTEES@MMM.COM	2891						325	Chemicals	325520						37.21287	-93.2272	043937895		MOD043937895										MOR23A098										2024	1987	18	562	20251105
2023	PLANT DIRECTOR	ANDRES PARRA	14150GNRLM305SA	3M CO - TONAWANDA	305 SAWYER AVE	TONAWANDA	ERIE	NY	14150			3M CO	006173082	3M CO				110000326727	3M CO - TONAWANDA	305 SAWYER AVE	TONAWANDA	ERIE	NY	14150			3M CO	006173082	3M CO	325211	325	Chemicals	3M CO - TONAWANDA	305 SAWYER AVE	TONAWANDA	NY		14150	YES	NO	NO		NO	NO	NO	ANDRES PARRA	7168761596	6280	APARRA3@MMM.COM	2821						325	Chemicals	325211						42.977127	-78.918009	002127124		NYD002127124										NYR00D034										2024	1987	3	85	20251105
2023	EHS ENGINEER	MARK MEURETTE	54401MXXXX144RO	3M CO - WAUSAU DOWNTOWN	144 ROSECRANS ST	WAUSAU	MARATHON	WI	54401			3M CO		3M CO				110000421776	3M CO - WAUSAU DOWNTOWN	144 ROSECRANS ST	WAUSAU	MARATHON	WI	54401			3M CO		3M CO	327999	327	Nonmetallic Mineral Product	3M CO - WAUSAU DOWNTOWN	P. O. BOX 1207	WAUSAU	WI		54402	YES	NO	NO		NO	NO	NO	MARIO DIAZ	7158450287		EPCRA@MMM.COM	3295						327	Nonmetallic Mineral Product	327999						44.95018	-89.63766	006175660		WID006125660										WIG003303										2024	1987	7	173	20251105
2023	PLANT MANAGER	VAL ESTEVAM	01824MLCTR279BI	3M CO CHELMSFORD	279 BILLERICA RD	CHELMSFORD	MIDDLESEX	MA	01824			3M CO	006173082	3M CO				110000309737	3M CO CHELMSFORD	279 BILLERICA RD	CHELMSFORD	MIDDLESEX	MA	01824			3M CO	006173082	3M CO	326199	326	Plastics and Rubber	3M CO CHELMSFORD	279 BILLERICA RD	CHELMSFORD	MA		01824	YES	NO	NO		NO	NO	NO	TRAVIS BRENNER	9782014451		TBRENNER@MMM.COM	3084						326	Plastics and Rubber	326199						42.59504	-71.32118			MAD069346799										MANOEJ02Z										2024	1992	3	102	20251105
2023	SITE DIRECTOR	JASON ORR	3771WMCMPN4JDYA	3M CO DBA 3M CLINTON	400 JD YARNELL INDUSTRIAL PKWY	CLINTON	ANDERSON	TN	37716			3M CO	006173082	3M CO				110069996697	3M CO DBA 3M CLINTON	400 JD YARNELL INDUSTRIAL PKWY	CLINTON	ANDERSON	TN	37716			3M CO	006173082	3M CO	313230	313	Textiles	3M CO DBA 3M CLINTON	400 JD YARNELL INDUSTRIAL PKWY	CLINTON	TN		37716	YES	NO	NO		NO	NO	NO	JASON ORR	8595694233		JEORR@MMM.COM							313	Textiles	313230						36.09526	-84.10623	054950670												TNR059135										2024	2021	1	4	20251105
2023	PLANT DIRECTOR	THOMAS HARRIS	53821MCHCC405EA	3M CO H & CC DIV	405 E FREDERICK ST BLDG 49	PRAIRIE DU CHIEN	CRAWFORD	WI	53821			3M CO	006173082	3M CO				110000875740	3M CO H & CC DIV	405 E FREDERICK ST BLDG 49	PRAIRIE DU CHIEN	CRAWFORD	WI	53821			3M CO	006173082	3M CO	327910	327	Nonmetallic Mineral Product	3M CO H & CC DIV	405 E FREDERICK ST BLDG 49	PRAIRIE DU CHIEN	WI		53821	YES	NO	NO		NO	NO	NO	MICHELLE DUPEY	6083263022		MDUPEY@MMM.COM	3089						327	Nonmetallic Mineral Product	327910						43.065614	-91.136424	023505357		WID988631370																				2024	1994	2	14	20251105
2023	PLANT MANAGER	PAUL QUAM	56308MCMPN2115S	3M CO-ALEXANDRIA	2115 S BROADWAY	ALEXANDRIA	DOUGLAS	MN	56308			3M CO	006173082	3M CO				110000427244	3M CO-ALEXANDRIA	2115 S BROADWAY	ALEXANDRIA	DOUGLAS	MN	56308			3M CO	006173082	3M CO	327910	327	Nonmetallic Mineral Product	3M CO-ALEXANDRIA	2115 S BROADWAY	ALEXANDRIA	MN		56308	YES	NO	NO		NO	NO	NO	TOM D. HEDSTROM	3207590256		TDHEDSTROM2@MMM.COM	3291						327	Nonmetallic Mineral Product	327910						45.86861	-95.37826	120193719		MND056073299																				2024	1987	3	102	20251105
2023	PLANT MANAGER	LISA JENDRE	48205NDSTR11900	3M CO-DETROIT	11900 E 8 MILE RD	DETROIT	WAYNE	MI	48205			3M CO	006173082	3M CO				110000593055	3M CO-DETROIT	11900 E 8 MILE RD	DETROIT	WAYNE	MI	48205			3M CO	006173082	3M CO	327910	327	Nonmetallic Mineral Product	3M CO-DETROIT	11900 E 8 MILE RD	DETROIT	MI		48205	YES	NO	NO		NO	NO	NO	LISA JENDRE	3133724200	6888	EPCRA@MMM.COM	3291						327	Nonmetallic Mineral Product	327910						42.4489	-83.00238	006173082		MID980614267																				2024	1987	2	137	20251105
2023	PLANT MANAGER	EDWARD WERRE	56031MXXXX710NO	3M CO-FAIRMONT	710 N STATE ST	FAIRMONT	MARTIN	MN	56031			3M CO	006173082	3M CO				110000426824	3M CO-FAIRMONT	710 N STATE ST	FAIRMONT	MARTIN	MN	56031			3M CO	006173082	3M CO	326199	326	Plastics and Rubber	3M CO-FAIRMONT	710 N STATE ST	FAIRMONT	MN		56031	YES	NO	NO		NO	NO	NO	E. HUBBLE WERRE	5072352150		EHWERRE@MMM.COM	3089	3083					326	Plastics and Rubber	326199	326130					43.65784	-94.44754	006173025		MND006173025																				2024	1987	1	72	20251105
2023	SITE DIRECTOR	SUSIE NELSON	55350MMGMDHIGHW	3M CO-HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	55350			3M CO	006173082	3M CO				110000425059	3M CO-HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	55350			3M CO	006173082	3M CO	326199	326	Plastics and Rubber	3M CO-HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350	YES	NO	NO		NO	NO	NO	SUSIE NELSON	3202344000		SNELSON5@MMM.COM	2672	3695					326	Plastics and Rubber	326199	327910	322230				44.879677	-94.359598	006173082		MND006172902																				2024	1987	12	617	20251105
2023	PLANT DIRECTOR	BLAKE ARNETT	275593MCPT4191H	3M CO-PITTSBORO	4191 HWY 87 S	MONCURE	CHATHAM	NC	27559			3M CO	006173082	3M CO				110056955022	3M CO-PITTSBORO	4191 HWY 87 S	MONCURE	CHATHAM	NC	27559			3M CO	006173082	3M CO	327999	327	Nonmetallic Mineral Product	3M CO-PITTSBORO	4191 HWY 87 S	MONCURE	NC		27559	YES	NO	NO		NO	NO	NO	BLAKE ARNETT	9196424011		BLARNETT@MMM.COM	3295						327	Nonmetallic Mineral Product	327999						35.660933	-79.167316	126720155		NCR000136622																				2024	2002	5	104	20251105
2023	PLANT DIRECTOR	THOMAS HARRIS	53821MCMPNHWY35	3M CO-PRAIRIE DU CHIEN BLDG 50	801 N MARQUETTE RD	PRAIRIE DU CHIEN	CRAWFORD	WI	53821			3M CO	006173082	3M CO				110000594107	3M CO-PRAIRIE DU CHIEN BLDG 50	801 N MARQUETTE RD	PRAIRIE DU CHIEN	CRAWFORD	WI	53821			3M CO	006173082	3M CO	327910	327	Nonmetallic Mineral Product	3M CO-PRAIRIE DU CHIEN BLDG 50	801 N MARQUETTE RD	PRAIRIE DU CHIEN	WI		53821	YES	NO	NO		NO	NO	NO	MICHELLE L DUPEY	6083263022		MDUPEY@MMM.COM	3291						327	Nonmetallic Mineral Product	327910						43.062282	-91.138137	023505357		WID000808964										WIG003310										2024	1987	5	324	20251105
2023	PLANT MANAGER	MATTHEW HUSET	68064MCXXX600EA	3M CO-VALLEY	600 E MEIGS	VALLEY	DOUGLAS	NE	68064			3M CO	006173082	3M CO				110000447464	3M CO-VALLEY	600 E MEIGS	VALLEY	DOUGLAS	NE	68064			3M CO	006173082	3M CO	326199	326	Plastics and Rubber	3M CO-VALLEY	PO BOX 368	VALLEY	NE		68064	YES	NO	NO		NO	NO	NO	MATT HUSET	4023592131		MGHUSET@MMM.COM	3842	2297					326	Plastics and Rubber	326199	339113	313230				41.30694	-96.3379	028196103		NED028196103																				2024	1988	2	68	20251105
2023	SR. PLANT MANAGER	AUTUMN SCHWARZ	54829MCMPN1640W	3M CUMBERLAND	1640 WESTERN AVE	CUMBERLAND	BARRON	WI	54829			3M CO	006173082	3M CO				110000855478	3M CUMBERLAND	1640 WESTERN AVE	CUMBERLAND	BARRON	WI	54829			3M CO	006173082	3M CO	327910	327	Nonmetallic Mineral Product	3M CUMBERLAND	1640 WESTERN AVE	CUMBERLAND	WI		54829	YES	NO	NO		NO	NO	NO	AUTUMN SCHWARZ	7158228501		ASCHWARZ@MMM.COM	3291						327	Nonmetallic Mineral Product	327910						45.53989	-92.01867	006173082		WID043858935										WIG003305										2024	1987	1	49	20251105
2023	EHS LEAD	STEVEN CHOV	92345TPCNC8981S	3M OAK HILLS	8981 US HWY 395	OAK HILLS	SAN BERNARDINO	CA	92344			3M CO	006173082	3M CO				110038890297	3M OAK HILLS	8981 US HWY 395	OAK HILLS	SAN BERNARDINO	CA	92344			3M CO		3M CO	327910	327	Nonmetallic Mineral Product	3M OAK HILLS	8981 US HWY 395	OAK HILLS	CA		92344	YES	NO	NO		NO	NO	NO	BRETT COCHRANE	7609494204		BRCOCHRANE@MMM.COM	3291	2295	2297	2299	3082		327	Nonmetallic Mineral Product	327910	313230					34.410983	-117.399188	006173082		CAR000199000																				2024	2003	1	14	20251105
2023	PLANT MANAGER	ANTHONY ECKLAR	40510SMCNS1801O	3M TECHNICAL CERAMICS	695 LACO DR	LEXINGTON	FAYETTE	KY	40510			3M CO	006173082	3M CO				110000379395	3M TECHNICAL CERAMICS	695 LACO DR	LEXINGTON	FAYETTE	KY	40510			3M CO	006173082	3M CO	334419	334	Computers and Electronic Products	3M TECHNICAL CERAMICS	695 LACO DR	LEXINGTON	KY		40510	YES	NO	NO		NO	NO	NO	ANTHONY ECKLAR	8595694437		ARECKLAR@MMM.COM	3679						334	Computers and Electronic Products	334419						38.06301	-84.54303	050791177		KYD006371249																				2024	1987	1	57	20251105
2023	PLANT OPERATIONS DIRECTOR	JASON COUVES	74363GLPCH1MILE	3M TECHNICAL CERAMICS INC.	3250 S 614 RD	QUAPAW	OTTAWA	OK	74363			3M CO	006173082	3M CO				110056581275	3M TECHNICAL CERAMICS INC.	3250 S 614 RD	QUAPAW	OTTAWA	OK	74363			3M CO	006173082	3M CO	325180	325	Chemicals							YES	NO	NO		NO	NO	NO	OLIVER GARZA	9183368113		OGARZA2@MMM.COM	2819						325	Chemicals	325180						36.976667	-94.769753	242401318		OKD980623037																				2024	1987	2	79	20251105
2023	CEO	TERRY KARST	67213RCPTL1702S	3P PROCESSING LLC	1702 S KNIGHT	WICHITA	SEDGWICK	KS	67213			3P HOLDINGS INC	073323081	3P HOLDINGS INC				110000446447	3P PROCESSING LLC	1702 S KNIGHT	WICHITA	SEDGWICK	KS	67213			3P HOLDINGS INC	073323081	3P HOLDINGS INC	332813	332	Fabricated Metals	3P PROCESSING LLC	1702 S KNIGHT	WICHITA	KS		67213	YES	NO	NO		NO	NO	NO	TERRY KARST	3169430731		TERRY.KARST@3P-P.COM	3471						332	Fabricated Metals	332813						37.663308	-97.383225			KSD073323081										KSR000451										2024	1987	5	158	20251105
2023	VP OPERATIONS	ANTHONY LAROCCA	29440VCHMCPENNY	3V SIGMA USA	888 WOODSTOCK ST	GEORGETOWN	GEORGETOWN	SC	29440					NA				110070827538	3V SIGMA USA	888 WOODSTOCK ST	GEORGETOWN	GEORGETOWN	SC	29440					NA	325998	325	Chemicals	3V SIGMA USA	888 WOODSTOCK ST	GEORGETOWN	SC		29440	YES	NO	NO		NO	NO	NO	ANTHONY LAROCCA	8435205158	158	A.LAROCCA@3VSIGMAUSA.COM	2869						325	Chemicals	325998						33.362222	-79.383056			SCD980500052																				2024	1987	11	491	20251105
2023	GENERAL MANAGER	MARK ALBRIGHT	155524GYSN23IND	4 GUYS INC	230 IND US TRIAL PARK RD	MEYERSDALE	SOMERSET	PA	15552					NA				110024534164	4 GUYS INC	230 IND US TRIAL PARK RD	MEYERSDALE	SOMERSET	PA	15552					NA	336211	336	Transportation Equipment	4 GUYS INC	230 IND US TRIAL PARK RD	MEYERSDALE	PA		15552	YES	NO	NO		NO	NO	NO	MARK ALBRIGHT	8146348373		ALBRIGHT@4GUYSFIRE.COM	3312						336	Transportation Equipment	336211						39.8006	-79.0434																							2024	2002	1	24	20251105
2023	PROJECT MANAGER	KRIS LEBLANC	7054WDCRRS213HU	4-D CORROSION CONTROL SPECIALISTS INC.	2013 HUBERTVILLE RD	JEANERETTE	IBERIA PARISH	LA	70544					NA				110070502526	4-D CORROSION CONTROL SPECIALISTS INC.	2013 HUBERTVILLE RD	JEANERETTE	IBERIA PARISH	LA	70544					NA	332812	332	Fabricated Metals	4-D CORROSION CONTROL SPECIALISTS INC.	P.O. BOX 9589	NEW IBERIA	LA		70562	YES	NO	NO		NO	NO	NO	HARRY DUGAS	3373672494		HDUGAS@4DCCS.COM							332	Fabricated Metals	332812						29.90694	-91.69983			LAR000101474										LAG535878										2024	2019	3	7	20251105
2023	SAFETY AND HEALTH MANAGER	ERIN PETERS	16063RBNSNGALLY	400 ROBINSON FANS	ROBINSON ST	HARMONY	BUTLER	PA	16037					NA				110000583510	400 ROBINSON FANS	ROBINSON ST	HARMONY	BUTLER	PA	16037					NA	333413	333	Machinery	400 ROBINSON FANS	PO BOX 100	ZELIENOPLE	PA		16063	YES	NO	NO		NO	NO	NO	DAVE ANTHONY	7244526121		DAVE.ANTHONY@ROBINSONFANS.COM	3564						333	Machinery	333413						40.80027	-80.13222	004372140		PAD987332996																				2024	1991	3	126	20251105
2023		EMILY HARRISON	55066RCHRD118MA	409 - REDWING OILSEEDS PLANT	118 MAIN ST	RED WING	GOODHUE	MN	55066			ARCHER DANIELS MIDLAND CO	001307586	ARCHER DANIELS MIDLAND CO				110000497436	409 - REDWING OILSEEDS PLANT	118 MAIN ST	RED WING	GOODHUE	MN	55066			ARCHER DANIELS MIDLAND CO	001307586	ARCHER DANIELS MIDLAND CO	311224	311	Food	409 - REDWING OILSEEDS PLANT	118 MAIN ST	RED WING	MN		55066	YES	NO	NO		NO	NO	NO	MEDIA  RELATIONS	3126348484		MEDIA@ADM.COM	2076						311	Food	311224						44.5683	-92.5333	060470317		MND060470317										MNG250009										2024	1988	1	70	20251105
2023	ENVIRONMENTAL MANAGER	STEVEN FILES	7503WFRSCP155ST	416/417 FRISCO	15050 STATE HWY 121	FRISCO	COLLIN	TX	75035					SMYRNA READY MIX LLC				110033686786	416/417 FRISCO	15050 STATE HWY 121	FRISCO	COLLIN	TX	75035					SMYRNA READY MIX LLC	327320	327	Nonmetallic Mineral Product	416/417 FRISCO	1000 HOLLINGSHEAD CIR	MURFREESBORO	TN		37129	YES	NO	NO		NO	NO	NO	DANIELLE PUDVAH	8505751532		DPUDVAH@SMYRNAREADYMIX.COM							327	Nonmetallic Mineral Product	327320						33.122659	-96.741724	068092423																						2024	2009	1	25	20251105
2023	DFW ENVIRONMENTAL MANAGER	RUSSELL  RUSSELLCOX	7506WLWSVL1225S	419 LEWISVILLE	1225 S RAILROAD	LEWISVILLE	DENTON	TX	75067					SMYRNA READY MIX LLC				110017692950	419 LEWISVILLE	1225 S RAILROAD	LEWISVILLE	DENTON	TX	75067					SMYRNA READY MIX LLC	327320	327	Nonmetallic Mineral Product	419 LEWISVILLE	1000 HOLLINGSHEAD CIR	MURFREESBORO	TN		37129	YES	NO	NO		NO	NO	NO	DANIELLE PUDVAH	8505751532		DPUDVAH@SMYRNAREADYMIX.COM							327	Nonmetallic Mineral Product	327320						33.0288	-96.974176	068092423																						2024	2009	1	22	20251105
2023	ENVIRONMENTAL MANAGER	STEVEN FILES	7507WPRSPR77SDA	421/422 PROSPER	770 S DALLAS PKWY	PROSPER	COLLIN	TX	75078					SMYRNA READY MIX LLC				110017692932	421/422 PROSPER	770 S DALLAS PKWY	PROSPER	COLLIN	TX	75078					SMYRNA READY MIX LLC	327320	327	Nonmetallic Mineral Product	421/422 PROSPER	1000 HOLLINGSHEAD CIR	MURFREESBORO	TN		37129	YES	NO	NO		NO	NO	NO	DANIELLE PUDVAH	8505751532		DPUDVAH@SMYRNAREADYMIX.COM							327	Nonmetallic Mineral Product	327320						33.230516	-96.818833	068092423												TXG112871										2024	2009	1	23	20251105
2023	ENVIRONMENTAL MANAGER	STEVEN FILES	7601WRLNGT64NEW	425 ARLINGTON	6400 NEW YORK AVE	ARLINGTON	TARRANT	TX	76018					SMYRNA READY MIX LLC				110017753732	425 ARLINGTON	6400 NEW YORK AVE	ARLINGTON	TARRANT	TX	76018					SMYRNA READY MIX LLC	327320	327	Nonmetallic Mineral Product	425 ARLINGTON	1000 HOLLINGSHEAD CIR	MURFREESBORO	TN		37129	YES	NO	NO		NO	NO	NO	DANIELLE PUDVAH	8505751532		DPUDVAH@SMYRNAREADYMIX.COM							327	Nonmetallic Mineral Product	327320						32.64231	-97.07516	068092423												TXG112868										2024	2009	1	18	20251105
2023	DFW ENVIRONMENTAL MANAGER	RUSSELL  RUSSELLCOX	7617WFRRSS137JA	435 SAGINAW	1037 JARVIS RD	SAGINAW	TARRANT	TX	76179					SMYRNA READY MIX LLC				110033738702	435 SAGINAW	1037 JARVIS RD	SAGINAW	TARRANT	TX	76179					SMYRNA READY MIX LLC	327320	327	Nonmetallic Mineral Product	435 SAGINAW	1000 HOLLINGSHEAD CIR	MURFREESBORO	TN		37129	YES	NO	NO		NO	NO	NO	DANIELLE PUDVAH	8505751532		DPUDVAH@SMYRNAREADYMIX.COM							327	Nonmetallic Mineral Product	327320						32.87162	-97.36993	068092423												TXG112860										2024	2009	1	15	20251105
